epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
1,390,0.018961660678570087,0.004905971502646422,1.7231300616875673,34.48918269230769,86.38822115384616,65.5108173076923,13.61177884615384,0.014286665976802004,0.009672898280469678,1.5673328298568725,41.63,91.37,58.37,8.629999999999995
2,780,0.015636877524547087,0.0020223379135131834,1.227683789607806,55.260416666666664,94.93790064102564,44.739583333333336,5.062099358974365,0.01398529282099084,0.007950933673713781,1.1495349475860597,59.36,96.8,40.64,3.200000000000003
3,1170,0.015365690451401931,0.0018261304268470178,0.9807559236502036,64.7275641025641,96.97716346153847,35.2724358974359,3.022836538461533,0.013828929466537283,0.008648066581050051,0.9402126524925232,67.23,97.28,32.769999999999996,2.719999999999999
4,1560,0.015912339626214442,0.001653149800422864,0.8624611443434006,69.44911858974359,97.66826923076923,30.55088141025641,2.3317307692307736,0.014118912853772127,0.009309539312048804,0.8752430702209473,69.96,98.0,30.040000000000006,2.0
5,1950,0.0157620295500144,0.001960022632892315,0.7658232299945293,73.23116987179488,98.25320512820512,26.768830128205124,1.7467948717948758,0.013853785357897795,0.008776613428622862,1.0836308155059815,65.65,96.56,34.349999999999994,3.4399999999999977
6,2340,0.01525718371073405,0.0018546611834795047,0.6864247821080379,76.02564102564102,98.52764423076923,23.974358974358978,1.4723557692307736,0.015975946112524106,0.011055188842966586,0.8099179841995239,72.81,98.16,27.189999999999998,1.8400000000000034
7,2730,0.014980645668812288,0.0016090191327608548,0.6215246959374501,78.22916666666667,98.82411858974359,21.77083333333333,1.1758814102564088,0.014166813862474658,0.008772934539408623,0.7637244886398316,75.4,98.34,24.599999999999994,1.6599999999999966
8,3120,0.015602947504092485,0.0016722679138183594,0.5735838749469855,80.06810897435898,98.9443108974359,19.931891025641022,1.0556891025641022,0.014420135111748418,0.009997995593879797,0.6295942926883697,78.77,98.69,21.230000000000004,1.3100000000000023
9,3510,0.01508333927545792,0.001574560923454089,0.5456215136326277,81.15785256410257,99.1045673076923,18.84214743589743,0.8954326923076934,0.0136643059646027,0.008544858497909353,0.759635933971405,75.65,98.29,24.349999999999994,1.7099999999999937
10,3900,0.015249859981047801,0.0015776707575871395,0.510814023247132,82.32772435897436,99.17267628205128,17.672275641025635,0.8273237179487154,0.013848123671133307,0.009583895719504054,0.63703329205513,79.72,98.75,20.28,1.25
11,4290,0.015304318452492739,0.001719977305485652,0.4801100420646178,83.3193108974359,99.26282051282051,16.680689102564102,0.737179487179489,0.013567788691460332,0.009381421004669576,0.5325667875766754,81.81,99.21,18.189999999999998,0.7900000000000063
12,4680,0.015235823240035619,0.0015970908678494967,0.4635783789249567,84.03645833333333,99.3329326923077,15.963541666666671,0.6670673076923066,0.013981215561492533,0.009283210657819917,0.5158848733901977,82.96,99.16,17.040000000000006,0.8400000000000034
13,5070,0.015915980094518417,0.0014609532478528145,0.439384196469417,84.8056891025641,99.38501602564102,15.194310897435898,0.614983974358978,0.013959317267695559,0.008467665201501001,0.5380466044425964,82.63,99.07,17.370000000000005,0.9300000000000068
14,5460,0.015400032508067596,0.0016809665239774264,0.4234687451368723,85.33453525641026,99.44511217948718,14.665464743589737,0.5548878205128176,0.014039872567864913,0.009963778000843675,0.5043201173782349,83.0,99.12,17.0,0.8799999999999955
15,5850,0.015509669597332295,0.001753830909729004,0.4123568783585842,85.63501602564102,99.50520833333333,14.364983974358978,0.4947916666666714,0.013982380492777764,0.008856978597520273,0.6216642369270324,80.44,99.01,19.560000000000002,0.9899999999999949
16,6240,0.01589192916185428,0.001634501188229292,0.39458300654704753,86.2099358974359,99.54927884615384,13.790064102564102,0.4507211538461604,0.013883726506293574,0.009373574317256106,0.479252836894989,84.25,99.15,15.75,0.8499999999999943
17,6630,0.015039985607831907,0.0015148602999173679,0.38738435185872594,86.55849358974359,99.51322115384616,13.441506410256409,0.4867788461538396,0.013785313956345184,0.009140757065785082,0.5521818489074707,82.38,98.77,17.620000000000005,1.230000000000004
18,7020,0.015369979540507,0.0015254613680717273,0.3717134278554183,86.99919871794872,99.58333333333333,13.000801282051285,0.4166666666666714,0.013679033593286443,0.009607547446142268,0.564354489326477,82.12,99.15,17.879999999999995,0.8499999999999943
19,7410,0.015714617264576448,0.0015819604580218976,0.359817894643698,87.55408653846153,99.59735576923077,12.445913461538467,0.4026442307692264,0.013815309427961518,0.009460446200793303,0.5504439122200012,82.82,99.06,17.180000000000007,0.9399999999999977
20,7800,0.015192890778566018,0.0016701423204862154,0.3520528659606591,87.63221153846153,99.6514423076923,12.367788461538467,0.3485576923076934,0.013874419127838522,0.009311277655106557,0.5382971084594727,83.01,99.24,16.989999999999995,0.7600000000000051
21,8190,0.015432639611073029,0.00161895079490466,0.3430144641261834,88.03485576923077,99.62339743589743,11.965144230769226,0.3766025641025692,0.013854385931280595,0.009716000738023202,0.4451422572135925,85.45,99.31,14.549999999999997,0.6899999999999977
22,8580,0.015351439133668557,0.0016039493756416516,0.33522345966253525,88.21314102564102,99.66346153846153,11.786858974358978,0.336538461538467,0.014107456690148462,0.009624997271767145,0.43057058362960815,85.55,99.38,14.450000000000003,0.6200000000000045
23,8970,0.015427814997159518,0.0015628533485608222,0.3286345327129731,88.60376602564102,99.66746794871794,11.396233974358978,0.3325320512820582,0.014149013953872873,0.008874090411995031,0.46115144677162173,84.92,99.42,15.079999999999998,0.5799999999999983
24,9360,0.015201368087377303,0.001539920537899702,0.3246865445413651,88.828125,99.68349358974359,11.171875,0.3165064102564088,0.013921613934673841,0.00857360151749623,0.48892456016540525,84.06,99.16,15.939999999999998,0.8400000000000034
25,9750,0.015132615505120694,0.0015827600772564227,0.3148451263705889,89.04046474358974,99.74759615384616,10.959535256410263,0.2524038461538396,0.014006844049767602,0.00920775268651262,0.5508684158325196,82.75,99.24,17.25,0.7600000000000051
26,10140,0.015486373045505621,0.0017023013188288763,0.31128375228398886,89.12660256410257,99.68149038461539,10.87339743589743,0.3185096153846132,0.013879972168161898,0.008682736867590796,0.48410346240997315,84.27,99.41,15.730000000000004,0.5900000000000034
27,10530,0.015349086737021421,0.001500413356683193,0.3046241181401106,89.42508012820512,99.75761217948718,10.574919871794876,0.2423878205128176,0.013706605645674693,0.00948864900613133,0.48255222396850583,84.85,99.34,15.150000000000006,0.6599999999999966
28,10920,0.016075958349765874,0.0016317245287772936,0.2958133015877161,89.70753205128206,99.74759615384616,10.292467948717942,0.2524038461538396,0.013750151742862749,0.009589816950544526,0.39743117184638976,87.09,99.5,12.909999999999997,0.5
29,11310,0.01517019332983555,0.0015776890974778396,0.29003900409891054,89.74759615384616,99.70753205128206,10.25240384615384,0.2924679487179418,0.013863566555554353,0.0085259389273728,0.42801448073387144,85.99,99.43,14.010000000000005,0.5699999999999932
30,11700,0.01575612532786834,0.001566134966336764,0.2858303139607112,89.93589743589743,99.77363782051282,10.06410256410257,0.2263621794871824,0.01393770266182815,0.009359299382076988,0.4724040949821472,85.47,99.4,14.530000000000001,0.5999999999999943
31,12090,0.015144039423037797,0.0016079260752751277,0.283510051935147,89.93990384615384,99.75560897435898,10.06009615384616,0.244391025641022,0.013933365858053859,0.009605154206481161,0.5028455212593078,85.01,99.29,14.989999999999995,0.7099999999999937
32,12480,0.015127948002937512,0.001675096536294008,0.28115250407121123,90.2323717948718,99.765625,9.767628205128204,0.234375,0.013909339904785156,0.009060603153856494,0.4523860769271851,85.97,99.24,14.030000000000001,0.7600000000000051
33,12870,0.015447444793505547,0.001592711301950308,0.2756797811541802,90.52283653846153,99.7676282051282,9.477163461538467,0.2323717948717956,0.013772683807566195,0.010101490382906756,0.41196553773880007,86.96,99.53,13.040000000000006,0.46999999999999886
34,13260,0.015469611608065093,0.0016452465301904924,0.27311382689155067,90.30248397435898,99.79567307692308,9.697516025641022,0.2043269230769198,0.01398094394538976,0.009326506264602082,0.4552462666511536,86.32,99.39,13.680000000000007,0.6099999999999994
35,13650,0.015101154033954328,0.0015207168383476063,0.2706026897980617,90.52483974358974,99.78165064102564,9.475160256410263,0.2183493589743648,0.013672059095358546,0.008471724353259123,0.45205441308021543,85.43,99.43,14.569999999999993,0.5699999999999932
36,14040,0.01568733545450064,0.001755224741422213,0.263531280003297,90.82932692307692,99.76161858974359,9.17067307692308,0.2383814102564088,0.01377617558346519,0.00924587853347199,0.40952867250442504,87.5,99.49,12.5,0.5100000000000051
37,14430,0.015528570688687838,0.0016383978036733774,0.26440202148678976,90.75921474358974,99.8036858974359,9.240785256410263,0.1963141025641022,0.014244094679627237,0.008965060680727416,0.4722255299568176,85.69,99.35,14.310000000000002,0.6500000000000057
38,14820,0.015666800278883713,0.0015470223549084786,0.2607478108925697,91.02964743589743,99.8056891025641,8.97035256410257,0.1943108974358978,0.013910951493661615,0.009134579308425324,0.420195986366272,86.77,99.54,13.230000000000004,0.45999999999999375
39,15210,0.015477690329918494,0.002010373580150115,0.2572674858837556,91.0917467948718,99.84975961538461,8.908253205128204,0.1502403846153868,0.01381734956668902,0.009100699726539322,0.4159415340423584,86.79,99.39,13.209999999999994,0.6099999999999994
40,15600,0.015406233225113307,0.0017142002399151142,0.2525332926939695,91.22395833333333,99.82972756410257,8.776041666666671,0.1702724358974308,0.014211470567727391,0.00918944274322896,0.533709889125824,84.66,99.24,15.340000000000003,0.7600000000000051
41,15990,0.015616187682518592,0.0018759605212089344,0.2502537696980513,91.23998397435898,99.81770833333333,8.760016025641022,0.1822916666666714,0.014514470402198502,0.010468495043018196,0.45884620208740234,85.91,99.49,14.090000000000003,0.5100000000000051
42,16380,0.01567716170579959,0.0015633265177408854,0.25063899839535736,91.17988782051282,99.82572115384616,8.820112179487182,0.1742788461538396,0.015455285205116754,0.011418025704878794,0.4285933469772339,86.51,99.44,13.489999999999995,0.5600000000000023
43,16770,0.01559150524628468,0.0016646085641322992,0.2395048095820806,91.62459935897436,99.82972756410257,8.375400641025635,0.1702724358974308,0.013769635671301734,0.010091356084316591,0.407546421957016,86.97,99.5,13.030000000000001,0.5
44,17160,0.015409373014401167,0.0016790151596069336,0.2400942987547471,91.46033653846153,99.84375,8.539663461538467,0.15625,0.01406823230695121,0.008731573442869548,0.40148794951438904,86.94,99.51,13.060000000000002,0.4899999999999949
45,17550,0.014940568728324695,0.0015807188474214993,0.24567607175081205,91.26402243589743,99.83173076923077,8.73597756410257,0.1682692307692264,0.01376465302479418,0.008993034121356432,0.4055545401096344,87.16,99.47,12.840000000000003,0.5300000000000011
46,17940,0.01571321915357541,0.001773523061703413,0.2360091327665708,91.72275641025641,99.84775641025641,8.277243589743591,0.1522435897435912,0.013831509819513635,0.010124363476717019,0.42162734365463256,86.48,99.65,13.519999999999996,0.3499999999999943
47,18330,0.01506817829914582,0.0014516268021021134,0.24075999544599117,91.5244391025641,99.85376602564102,8.475560897435898,0.146233974358978,0.013779836364939242,0.009557576119145261,0.4090539917945862,87.11,99.46,12.89,0.5400000000000063
48,18720,0.015144919126461714,0.0015786012013753255,0.23277365315036896,91.875,99.81770833333333,8.125,0.1822916666666714,0.013949702057657363,0.009836715987966031,0.4058347761869431,86.92,99.55,13.079999999999998,0.45000000000000284
49,19110,0.014763323465983073,0.0015661227397429638,0.23599663013831162,91.73477564102564,99.83573717948718,8.265224358974365,0.1642628205128176,0.013844308973867682,0.00860375995877423,0.46310854268074036,85.74,99.32,14.260000000000005,0.6800000000000068
50,19500,0.015230507728381035,0.001599269035534981,0.23083838786070163,91.82491987179488,99.83573717948718,8.175080128205124,0.1642628205128176,0.013787091532840004,0.008938707882844949,0.41236525955200193,87.25,99.43,12.75,0.5699999999999932
51,19890,0.015392045485667694,0.0015936496930244641,0.22487763235202202,92.10536858974359,99.85176282051282,7.894631410256409,0.1482371794871824,0.013859769966028914,0.008869657033606421,0.4265105970621109,86.77,99.56,13.230000000000004,0.4399999999999977
52,20280,0.015293313295413287,0.001588580547234951,0.23281578484636087,91.84094551282051,99.85376602564102,8.159054487179489,0.146233974358978,0.013868452627447587,0.01059233991405632,0.37775465087890625,87.8,99.55,12.200000000000003,0.45000000000000284
53,20670,0.014957806391593737,0.0016306167993790064,0.22205300090404656,92.24559294871794,99.85576923076923,7.754407051282058,0.1442307692307736,0.013769469683683372,0.009534920318217217,0.38721783013343813,87.48,99.66,12.519999999999996,0.3400000000000034
54,21060,0.015259124682499813,0.0015130354807927058,0.22389603688930854,91.9150641025641,99.89983974358974,8.084935897435898,0.1001602564102626,0.01414440553399581,0.008950858176509036,0.5216165576934815,84.87,99.48,15.129999999999995,0.519999999999996
55,21450,0.01538989115984012,0.0017072714292086088,0.22837612965168097,91.98517628205128,99.86378205128206,8.014823717948715,0.1362179487179418,0.013934141472925115,0.008266138125069534,0.5416104028701783,83.45,99.35,16.549999999999997,0.6500000000000057
56,21840,0.01571157345404992,0.0017207738680717272,0.22391570418691023,92.17347756410257,99.85777243589743,7.826522435897431,0.1422275641025692,0.013912991632389116,0.009260464318190949,0.3875329742431641,87.98,99.46,12.019999999999996,0.5400000000000063
57,22230,0.015437969183310484,0.0016254039911123422,0.21933699674331225,92.28365384615384,99.85176282051282,7.71634615384616,0.1482371794871824,0.013799733753445783,0.009738318527801127,0.39700893025398254,87.3,99.59,12.700000000000003,0.4099999999999966
58,22620,0.015341099103291829,0.0016726035338181717,0.2153979985186687,92.44591346153847,99.86578525641026,7.554086538461533,0.1342147435897374,0.013854832588871824,0.00942449026469943,0.4874528416633606,85.85,99.5,14.150000000000006,0.5
59,23010,0.01579614724868383,0.0015407262704311272,0.21977729191764808,92.25961538461539,99.87379807692308,7.740384615384613,0.1262019230769198,0.014065259619604182,0.008467816099335876,0.4138651068687439,87.08,99.44,12.920000000000002,0.5600000000000023
60,23400,0.015177307373438125,0.0015059214371901293,0.21836938174107137,92.2275641025641,99.8457532051282,7.772435897435898,0.1542467948717956,0.014000593861447105,0.009259924103942099,0.40515259470939635,87.81,99.62,12.189999999999998,0.37999999999999545
61,23790,0.015304940786117162,0.0016739888068957205,0.21370805696799205,92.4619391025641,99.8798076923077,7.538060897435898,0.1201923076923066,0.013926587527311301,0.00831691524650477,0.39358025407791136,88.21,99.61,11.790000000000006,0.39000000000000057
62,24180,0.015195668049347707,0.0015062650044759115,0.21294852306063358,92.53405448717949,99.87379807692308,7.465945512820511,0.1262019230769198,0.013831247257280953,0.009249768679655051,0.480002227306366,85.81,99.34,14.189999999999998,0.6599999999999966
63,24570,0.01581387458703457,0.0016353319852780073,0.20866752713918685,92.59615384615384,99.8838141025641,7.40384615384616,0.1161858974358978,0.013855252084852774,0.009171660942367361,0.4131115201950073,87.21,99.55,12.790000000000006,0.45000000000000284
64,24960,0.015053633543161245,0.0016620458700718024,0.21594011638409052,92.46794871794872,99.87179487179488,7.532051282051285,0.1282051282051242,0.013815306410004821,0.009207420711275897,0.5186242073059082,84.94,99.42,15.060000000000002,0.5799999999999983
65,25350,0.01557329618013822,0.0015833573463635566,0.21188640533349454,92.56810897435898,99.88982371794872,7.431891025641022,0.1101762820512846,0.013661426833913297,0.00863653496850895,0.42526412587165835,86.9,99.54,13.099999999999994,0.45999999999999375
66,25740,0.015242759386698406,0.0015880798682188376,0.2048212186075174,92.74639423076923,99.88982371794872,7.253605769230774,0.1101762820512846,0.013840916790539705,0.008717690842061103,0.37423365297317507,88.39,99.59,11.61,0.4099999999999966
67,26130,0.015003546690329527,0.0016302341069930639,0.21183207367475215,92.42988782051282,99.8858173076923,7.570112179487182,0.1141826923076934,0.013848359071755712,0.008690221400200567,0.38634700441360476,88.32,99.55,11.680000000000007,0.45000000000000284
68,26520,0.015282925581320737,0.0016460877198439378,0.20773136638678036,92.7704326923077,99.8818108974359,7.229567307692307,0.1181891025641022,0.01399455493009543,0.00897809221774717,0.36459341831207276,88.62,99.63,11.379999999999995,0.37000000000000455
69,26910,0.01577770343193641,0.0015886936432276016,0.20785072442048635,92.67628205128206,99.87379807692308,7.323717948717942,0.1262019230769198,0.013745250581186029,0.009211196175104455,0.40775995502471923,87.32,99.52,12.680000000000007,0.480000000000004
70,27300,0.015642254169170672,0.0016280699998904497,0.20827349248604896,92.73838141025641,99.8858173076923,7.261618589743591,0.1141826923076934,0.013842899588089956,0.009793550153321859,0.43334617872238157,86.73,99.47,13.269999999999996,0.5300000000000011
71,27690,0.015325298064794296,0.001612692001538399,0.20647224898521715,92.74238782051282,99.89983974358974,7.257612179487182,0.1001602564102626,0.013710193996188006,0.009374036064630822,0.473980944442749,86.28,99.53,13.719999999999999,0.46999999999999886
72,28080,0.015318752557803423,0.0015800775625766852,0.20505074566373457,92.75641025641026,99.89383012820512,7.243589743589737,0.1061698717948758,0.014007812813867497,0.009225718582732767,0.3876911467552185,87.75,99.49,12.25,0.5100000000000051
73,28470,0.015497067647102552,0.001612565456292568,0.20443258698170003,92.7764423076923,99.90785256410257,7.223557692307693,0.0921474358974308,0.01359375519088552,0.00970223583752596,0.3845853729248047,88.48,99.69,11.519999999999996,0.3100000000000023
74,28860,0.015512977502284905,0.0016349511268811349,0.20227903051254076,92.9707532051282,99.87179487179488,7.029246794871796,0.1282051282051242,0.013723053509676003,0.00969523116003109,0.43233195948600767,86.79,99.71,13.209999999999994,0.29000000000000625
75,29250,0.01548770268758138,0.001592398912478716,0.19929513178574734,93.06891025641026,99.87379807692308,6.931089743589737,0.1262019230769198,0.013889385175101365,0.008874217166176325,0.38356923141479493,88.43,99.59,11.569999999999993,0.4099999999999966
76,29640,0.01595594027103522,0.0018854318520961663,0.19644331773504234,93.17908653846153,99.90985576923077,6.820913461538467,0.0901442307692264,0.015694669530361513,0.011677835561052154,0.39805302085876465,88.47,99.61,11.530000000000001,0.39000000000000057
77,30030,0.01577614576388628,0.001969021405929174,0.2023663577934106,92.8485576923077,99.89182692307692,7.151442307692307,0.1081730769230802,0.0160021419766583,0.009926675241204757,0.42376590003967285,87.14,99.54,12.86,0.45999999999999375
78,30420,0.015450255076090495,0.0016067951153486203,0.1945559517886394,93.10697115384616,99.9198717948718,6.89302884615384,0.0801282051282044,0.013780159286305875,0.008740947216371947,0.42815939316749574,86.92,99.53,13.079999999999998,0.46999999999999886
79,30810,0.015660319572839983,0.0016295659236418895,0.20018373269301196,92.92067307692308,99.89583333333333,7.07932692307692,0.1041666666666714,0.013767293736904482,0.009606002252313155,0.4105882700443268,87.96,99.58,12.040000000000006,0.4200000000000017
80,31200,0.015276640500777807,0.001668263704348833,0.19796047179171672,92.93469551282051,99.9198717948718,7.065304487179489,0.0801282051282044,0.013742875449265106,0.008882724786106544,0.3930038875579834,88.11,99.58,11.89,0.4200000000000017
81,31590,0.015630844923166128,0.0015763398928520006,0.19834673903309383,92.9667467948718,99.8838141025641,7.033253205128204,0.1161858974358978,0.014256993426552301,0.010008093676989592,0.42744445505142215,87.24,99.63,12.760000000000005,0.37000000000000455
82,31980,0.015764866731105706,0.0015705450987204526,0.12712618035192674,95.65504807692308,99.9599358974359,4.34495192307692,0.0400641025641022,0.013790999786763252,0.009259540823441518,0.2843842680931091,90.99,99.74,9.010000000000005,0.2600000000000051
83,32370,0.01573197474846473,0.0014949431786170373,0.10133338656563025,96.60657051282051,99.97195512820512,3.393429487179489,0.028044871794875803,0.014024984987476204,0.009034120583836036,0.27952424430847167,91.41,99.79,8.590000000000003,0.20999999999999375
84,32760,0.015326408850841033,0.0016502203085483648,0.08670465561250845,97.0713141025641,99.97796474358974,2.928685897435898,0.022035256410262605,0.014106391351434249,0.00909465777723095,0.2890819800376892,91.19,99.78,8.810000000000002,0.21999999999999886
85,33150,0.01531995504330366,0.001448199076530261,0.07972511421793546,97.3457532051282,99.96794871794872,2.6542467948717956,0.0320512820512846,0.013821369485010076,0.009587674201289309,0.2934544072151184,91.24,99.78,8.760000000000005,0.21999999999999886
86,33540,0.015345385135748447,0.0016620605419843625,0.07474849130958319,97.56810897435898,99.98998397435898,2.431891025641022,0.010016025641021997,0.014102087745183631,0.008809865275515786,0.28896836795806885,91.16,99.77,8.840000000000003,0.23000000000000398
87,33930,0.015616089869768191,0.0017246692608564329,0.07084215697474204,97.60817307692308,99.98998397435898,2.39182692307692,0.010016025641021997,0.014019957071618188,0.009990414486655707,0.2990222931861877,90.95,99.79,9.049999999999997,0.20999999999999375
88,34320,0.015425705298399314,0.0015916922153570714,0.06842897264525677,97.70232371794872,99.98998397435898,2.2976762820512846,0.010016025641021997,0.01390194591087631,0.009093462666378746,0.29980972747802737,91.07,99.79,8.930000000000007,0.20999999999999375
89,34710,0.015596987039614946,0.0016137398206270658,0.06191208579171544,98.0088141025641,99.99198717948718,1.9911858974358978,0.008012820512817598,0.014062157160119165,0.007859565034697327,0.30405285472869875,91.25,99.8,8.75,0.20000000000000284
90,35100,0.01556540269118089,0.0016955718016013121,0.061548775527626276,97.95873397435898,99.99198717948718,2.041266025641022,0.008012820512817598,0.01393528829647016,0.009137138535704794,0.30566752405166625,91.22,99.8,8.780000000000001,0.20000000000000284
91,35490,0.015222644805908203,0.0015807879276764699,0.05908497589258238,98.02884615384616,99.9979967948718,1.9711538461538396,0.0020032051282043994,0.013712704936160317,0.00960229620148864,0.30946903858184815,91.18,99.76,8.819999999999993,0.23999999999999488
92,35880,0.014932951560387245,0.0015714461986835186,0.05636978165174906,98.10296474358974,99.99399038461539,1.8970352564102626,0.006009615384613198,0.01382642154452167,0.009501599058320251,0.3120695416450501,91.3,99.78,8.700000000000003,0.21999999999999886
93,36270,0.015220440962375738,0.0015849914306249374,0.054175469169440944,98.18509615384616,99.98397435897436,1.8149038461538396,0.016025641025635196,0.013962292972999283,0.009826198408875284,0.3097202641487122,91.32,99.81,8.680000000000007,0.18999999999999773
94,36660,0.0156374943562043,0.001526196186359112,0.05286740504730588,98.30528846153847,99.9979967948718,1.694711538461533,0.0020032051282043994,0.013789358018319818,0.009686080715324305,0.31425620737075805,91.42,99.79,8.579999999999998,0.20999999999999375
95,37050,0.015522234867780637,0.0017752677966386844,0.05202226741478229,98.2451923076923,99.98798076923077,1.7548076923076934,0.012019230769226397,0.01382804520522492,0.009010837047914916,0.32149640436172483,91.43,99.82,8.569999999999993,0.18000000000000682
96,37440,0.01529864775828826,0.001607342866750864,0.0502964129169973,98.3573717948718,99.99399038461539,1.6426282051282044,0.006009615384613198,0.013699437998518159,0.009267399582681777,0.3161563402175903,91.39,99.81,8.61,0.18999999999999773
97,37830,0.014873543763772035,0.0015685894550421299,0.048664784546081835,98.36538461538461,100.0,1.6346153846153868,0.0,0.013668974743613714,0.009015608437453644,0.3264965721130371,91.11,99.79,8.89,0.20999999999999375
98,38220,0.015433446566263834,0.001701965698829064,0.046703157989451516,98.4354967948718,99.99399038461539,1.5645032051282044,0.006009615384613198,0.01355427428136898,0.009014657781093935,0.3298576886177063,91.35,99.84,8.650000000000006,0.1599999999999966
99,38610,0.015416474831409944,0.001471992639394907,0.04747999343686761,98.42548076923077,99.9979967948718,1.5745192307692264,0.0020032051282043994,0.013629231271864493,0.008094793633569646,0.33822805070877077,91.27,99.83,8.730000000000004,0.1700000000000017
100,39000,0.01574388711880415,0.0016677135076278294,0.04529778187712415,98.44951923076923,99.99599358974359,1.5504807692307736,0.004006410256408799,0.013992991628526132,0.009396024897128721,0.34056726198196413,91.29,99.79,8.709999999999994,0.20999999999999375
101,39390,0.015464568749452248,0.001708706219991048,0.04293140144541095,98.6358173076923,99.9979967948718,1.3641826923076934,0.0020032051282043994,0.013775762123397635,0.009482513500165336,0.3412441650390625,91.42,99.77,8.579999999999998,0.23000000000000398
102,39780,0.015472494638883151,0.0017340464469714043,0.04184374827772188,98.6338141025641,99.9979967948718,1.3661858974358978,0.0020032051282043994,0.013667655896536911,0.009057944334006007,0.34643299264907834,91.47,99.8,8.530000000000001,0.20000000000000284
103,40170,0.016004364307110126,0.001825257448049692,0.041462563498853106,98.66586538461539,99.99599358974359,1.3341346153846132,0.004006410256408799,0.01406981673421739,0.009529783755918092,0.34274733276367186,91.41,99.8,8.590000000000003,0.20000000000000284
104,40560,0.01597451674632537,0.0018249206053904997,0.0406921515838267,98.62379807692308,100.0,1.3762019230769198,0.0,0.013423596756367744,0.008644508410103714,0.3438357270240784,91.71,99.75,8.290000000000006,0.25
105,40950,0.016192999252906213,0.002121264506609012,0.0376997967202885,98.77003205128206,100.0,1.2299679487179418,0.0,0.01370109485674508,0.008763572837733016,0.35245774736404417,91.23,99.78,8.769999999999996,0.21999999999999886
106,41340,0.015558806443825747,0.001683498040223733,0.0385793122343528,98.75,100.0,1.25,0.0,0.013653145560735389,0.009260096127473855,0.3534017123222351,91.24,99.8,8.760000000000005,0.20000000000000284
107,41730,0.014885899959466396,0.0016742871357844427,0.038201197594977344,98.77003205128206,99.9979967948718,1.2299679487179418,0.0020032051282043994,0.014100811149500594,0.010105658181105988,0.3549636371612549,91.11,99.78,8.89,0.21999999999999886
108,42120,0.015532785195570725,0.0016120384900997846,0.035799366522293825,98.87620192307692,99.99399038461539,1.1237980769230802,0.006009615384613198,0.013893290411067915,0.009827278837372985,0.3606206681251526,91.4,99.76,8.599999999999994,0.23999999999999488
109,42510,0.015318090487749148,0.0016445031532874475,0.035149411420122935,98.84415064102564,100.0,1.1558493589743648,0.0,0.01375007931190201,0.009255400186852563,0.3595884636878967,91.29,99.78,8.709999999999994,0.21999999999999886
